timestamp,zone_id,enters,exits,occupancy_snapshot
2026-05-07T10:00:00,timtam,1,0,3
2026-05-07T10:00:00,chicken,1,0,3
2026-05-07T10:00:00,hotdog,1,0,3
2026-05-07T10:00:00,vanilla,1,0,3
2026-05-07T10:00:00,noodles,1,0,3
2026-05-07T10:00:00,burger,2,0,3
2026-05-07T10:00:00,nachos,2,0,3
2026-05-07T10:00:00,burrito,2,0,3
2026-05-07T10:00:00,samosa,2,0,3
2026-05-07T10:00:00,fries,2,0,3
2026-05-07T10:00:00,turkey,2,0,3
2026-05-07T10:00:00,koolaid,2,0,3
2026-05-07T10:00:00,chocolate,2,0,3
2026-05-07T10:00:00,sushi,2,0,3
2026-05-07T10:30:00,blueberry,0,2,3
2026-05-07T10:30:00,raspberry,0,2,3
2026-05-07T10:30:00,mango,0,2,3
2026-05-07T10:30:00,coconut,0,2,3
2026-05-07T10:30:00,palmyra,0,2,3
2026-05-07T10:30:00,papaya,0,2,4
2026-05-07T10:30:00,watermelon,0,2,4
2026-05-07T10:30:00,tomato,0,2,4
2026-05-07T10:30:00,muskmelon,0,2,4
2026-05-07T10:30:00,grape,0,2,4
2026-05-07T10:30:00,cookie,0,1,5
2026-05-07T10:30:00,tiramisu,0,1,5
2026-05-07T10:30:00,jelly,0,1,5
2026-05-07T10:30:00,yoghurt,0,1,5
2026-05-07T10:30:00,bubbly,0,1,5
2026-05-07T10:30:00,brownie,1,2,5
2026-05-07T10:30:00,pudding,1,2,5
2026-05-07T10:30:00,icecream,1,2,5
2026-05-07T10:30:00,poki,1,2,5
2026-05-07T10:30:00,popsicle,1,2,5
2026-05-07T10:30:00,pikachu,1,1,6
2026-05-07T10:30:00,charizard,1,1,6
2026-05-07T10:30:00,meowth,1,1,6
2026-05-07T10:30:00,snorlax,0,1,6
2026-05-07T10:30:00,squirtle,0,1,6
2026-05-07T10:30:00,pizza,1,0,4
2026-05-07T10:30:00,lasagna,1,0,4
2026-05-07T10:30:00,taco,1,0,4
2026-05-07T10:30:00,pasta,1,0,4
2026-05-07T10:30:00,timtam,1,0,4
2026-05-07T10:30:00,chicken,1,0,4
2026-05-07T10:30:00,hotdog,1,0,4
2026-05-07T10:30:00,vanilla,1,0,4
2026-05-07T10:30:00,noodles,1,0,4
2026-05-07T10:30:00,burger,1,0,4
2026-05-07T10:30:00,nachos,1,0,4
2026-05-07T10:30:00,burrito,1,0,4
2026-05-07T10:30:00,samosa,1,0,4
2026-05-07T10:30:00,fries,1,0,4
2026-05-07T10:30:00,turkey,1,0,4
2026-05-07T10:30:00,koolaid,1,0,4
2026-05-07T10:30:00,chocolate,1,0,4
2026-05-07T10:30:00,sushi,1,0,4
2026-05-07T11:00:00,blueberry,0,2,1
2026-05-07T11:00:00,raspberry,0,2,1
2026-05-07T11:00:00,mango,0,2,1
2026-05-07T11:00:00,coconut,0,2,1
2026-05-07T11:00:00,palmyra,0,2,1
2026-05-07T11:00:00,papaya,0,2,2
2026-05-07T11:00:00,watermelon,0,2,2
2026-05-07T11:00:00,tomato,0,2,2
2026-05-07T11:00:00,muskmelon,0,2,2
2026-05-07T11:00:00,grape,0,2,2
2026-05-07T11:00:00,cookie,0,2,3
2026-05-07T11:00:00,tiramisu,0,2,3
2026-05-07T11:00:00,jelly,0,2,3
2026-05-07T11:00:00,yoghurt,0,2,3
2026-05-07T11:00:00,bubbly,0,2,3
2026-05-07T11:00:00,brownie,0,2,3
2026-05-07T11:00:00,pudding,0,2,3
2026-05-07T11:00:00,icecream,0,2,3
2026-05-07T11:00:00,poki,0,2,3
2026-05-07T11:00:00,popsicle,0,2,3
2026-05-07T11:00:00,pikachu,0,2,4
2026-05-07T11:00:00,charizard,0,2,4
2026-05-07T11:00:00,meowth,0,2,4
2026-05-07T11:00:00,snorlax,0,3,3
2026-05-07T11:00:00,squirtle,0,3,3
2026-05-07T11:00:00,pizza,0,1,3
2026-05-07T11:00:00,lasagna,0,1,3
2026-05-07T11:00:00,taco,0,1,3
2026-05-07T11:00:00,pasta,0,1,3
2026-05-07T11:00:00,timtam,0,1,3
2026-05-07T11:00:00,chicken,0,1,3
2026-05-07T11:00:00,hotdog,0,1,3
2026-05-07T11:00:00,vanilla,0,1,3
2026-05-07T11:00:00,noodles,0,1,3
2026-05-07T11:00:00,burger,0,1,3
2026-05-07T11:00:00,nachos,0,1,3
2026-05-07T11:00:00,burrito,0,1,3
2026-05-07T11:00:00,samosa,0,1,3
2026-05-07T11:00:00,fries,0,1,3
2026-05-07T11:00:00,turkey,0,1,3
2026-05-07T11:00:00,koolaid,0,1,3
2026-05-07T11:00:00,chocolate,0,1,3
2026-05-07T11:00:00,sushi,0,1,3
2026-05-07T11:30:00,blueberry,0,1,0
2026-05-07T11:30:00,raspberry,0,1,0
2026-05-07T11:30:00,mango,0,1,0
2026-05-07T11:30:00,coconut,0,1,0
2026-05-07T11:30:00,palmyra,0,1,0
2026-05-07T11:30:00,papaya,0,2,0
2026-05-07T11:30:00,watermelon,0,2,0
2026-05-07T11:30:00,tomato,0,2,0
2026-05-07T11:30:00,muskmelon,0,2,0
2026-05-07T11:30:00,grape,0,2,0
2026-05-07T11:30:00,cookie,0,2,1
2026-05-07T11:30:00,tiramisu,0,2,1
2026-05-07T11:30:00,jelly,0,2,1
2026-05-07T11:30:00,yoghurt,0,2,1
2026-05-07T11:30:00,bubbly,0,2,1
2026-05-07T11:30:00,brownie,0,2,1
2026-05-07T11:30:00,pudding,0,2,1
2026-05-07T11:30:00,icecream,0,2,1
2026-05-07T11:30:00,poki,0,2,1
2026-05-07T11:30:00,popsicle,0,2,1
2026-05-07T11:30:00,pikachu,0,2,2
2026-05-07T11:30:00,charizard,0,2,2
2026-05-07T11:30:00,meowth,0,2,2
2026-05-07T11:30:00,snorlax,0,2,1
2026-05-07T11:30:00,squirtle,0,2,1
2026-05-07T11:30:00,pizza,0,1,2
2026-05-07T11:30:00,lasagna,0,1,2
2026-05-07T11:30:00,taco,0,1,2
2026-05-07T11:30:00,pasta,0,1,2
2026-05-07T11:30:00,timtam,0,1,2
2026-05-07T11:30:00,chicken,0,1,2
2026-05-07T11:30:00,hotdog,0,1,2
2026-05-07T11:30:00,vanilla,0,1,2
2026-05-07T11:30:00,noodles,0,1,2
2026-05-07T11:30:00,burger,0,2,1
2026-05-07T11:30:00,nachos,0,2,1
2026-05-07T11:30:00,burrito,0,2,1
2026-05-07T11:30:00,samosa,0,2,1
2026-05-07T11:30:00,fries,0,2,1
2026-05-07T11:30:00,turkey,0,2,1
2026-05-07T11:30:00,koolaid,0,2,1
2026-05-07T11:30:00,chocolate,0,2,1
2026-05-07T11:30:00,sushi,0,2,1
2026-05-07T12:00:00,blueberry,0,0,0
2026-05-07T12:00:00,raspberry,0,0,0
2026-05-07T12:00:00,mango,0,0,0
2026-05-07T12:00:00,coconut,0,0,0
2026-05-07T12:00:00,palmyra,0,0,0
2026-05-07T12:00:00,papaya,0,0,0
2026-05-07T12:00:00,watermelon,0,0,0
2026-05-07T12:00:00,tomato,0,0,0
2026-05-07T12:00:00,muskmelon,0,0,0
2026-05-07T12:00:00,grape,0,0,0
2026-05-07T12:00:00,cookie,0,1,0
2026-05-07T12:00:00,tiramisu,0,1,0
2026-05-07T12:00:00,jelly,0,1,0
2026-05-07T12:00:00,yoghurt,0,1,0
2026-05-07T12:00:00,bubbly,0,1,0
2026-05-07T12:00:00,brownie,0,1,0
2026-05-07T12:00:00,pudding,0,1,0
2026-05-07T12:00:00,icecream,0,1,0
2026-05-07T12:00:00,poki,0,1,0
2026-05-07T12:00:00,popsicle,0,1,0
2026-05-07T12:00:00,pikachu,0,2,0
2026-05-07T12:00:00,charizard,0,2,0
2026-05-07T12:00:00,meowth,0,2,0
2026-05-07T12:00:00,snorlax,0,1,0
2026-05-07T12:00:00,squirtle,0,1,0
2026-05-07T12:00:00,pizza,0,2,0
2026-05-07T12:00:00,lasagna,0,2,0
2026-05-07T12:00:00,taco,0,2,0
2026-05-07T12:00:00,pasta,0,2,0
2026-05-07T12:00:00,timtam,0,2,0
2026-05-07T12:00:00,chicken,0,2,0
2026-05-07T12:00:00,hotdog,0,2,0
2026-05-07T12:00:00,vanilla,0,2,0
2026-05-07T12:00:00,noodles,0,2,0
2026-05-07T12:00:00,burger,0,1,0
2026-05-07T12:00:00,nachos,0,1,0
2026-05-07T12:00:00,burrito,0,1,0
2026-05-07T12:00:00,samosa,0,1,0
2026-05-07T12:00:00,fries,0,1,0
2026-05-07T12:00:00,turkey,0,1,0
2026-05-07T12:00:00,koolaid,0,1,0
2026-05-07T12:00:00,chocolate,0,1,0
2026-05-07T12:00:00,sushi,0,1,0
2026-05-07T13:00:00,blueberry,3,0,3
2026-05-07T13:00:00,raspberry,3,0,3
2026-05-07T13:00:00,mango,3,0,3
2026-05-07T13:00:00,coconut,3,0,3
2026-05-07T13:00:00,palmyra,3,0,3
2026-05-07T13:00:00,papaya,2,0,2
2026-05-07T13:00:00,watermelon,2,0,2
2026-05-07T13:00:00,tomato,2,0,2
2026-05-07T13:00:00,muskmelon,2,0,2
2026-05-07T13:00:00,grape,2,0,2
2026-05-07T13:00:00,cookie,0,0,0
2026-05-07T13:00:00,tiramisu,0,0,0
2026-05-07T13:00:00,jelly,0,0,0
2026-05-07T13:00:00,yoghurt,0,0,0
2026-05-07T13:00:00,bubbly,0,0,0
2026-05-07T13:00:00,brownie,0,0,0
2026-05-07T13:00:00,pudding,0,0,0
2026-05-07T13:00:00,icecream,0,0,0
2026-05-07T13:00:00,poki,0,0,0
2026-05-07T13:00:00,popsicle,0,0,0
2026-05-07T13:00:00,pikachu,0,0,0
2026-05-07T13:00:00,charizard,0,0,0
2026-05-07T13:00:00,meowth,0,0,0
2026-05-07T13:00:00,snorlax,0,0,0
2026-05-07T13:00:00,squirtle,0,0,0
2026-05-07T13:00:00,pizza,0,0,0
2026-05-07T13:00:00,lasagna,0,0,0
2026-05-07T13:00:00,taco,0,0,0
2026-05-07T13:00:00,pasta,0,0,0
2026-05-07T13:00:00,timtam,0,0,0
2026-05-07T13:00:00,chicken,0,0,0
2026-05-07T13:00:00,hotdog,0,0,0
2026-05-07T13:00:00,vanilla,0,0,0
2026-05-07T13:00:00,noodles,0,0,0
2026-05-07T13:00:00,burger,0,0,0
2026-05-07T13:00:00,nachos,0,0,0
2026-05-07T13:00:00,burrito,0,0,0
2026-05-07T13:00:00,samosa,0,0,0
2026-05-07T13:00:00,fries,0,0,0
2026-05-07T13:00:00,turkey,0,0,0
2026-05-07T13:00:00,koolaid,0,0,0
2026-05-07T13:00:00,chocolate,0,0,0
2026-05-07T13:00:00,sushi,0,0,0
2026-05-07T13:15:00,blueberry,2,0,5
2026-05-07T13:15:00,raspberry,2,0,5
2026-05-07T13:15:00,mango,2,0,5
2026-05-07T13:15:00,coconut,2,0,5
2026-05-07T13:15:00,palmyra,2,0,5
2026-05-07T13:15:00,papaya,3,0,5
2026-05-07T13:15:00,watermelon,3,0,5
2026-05-07T13:15:00,tomato,3,0,5
2026-05-07T13:15:00,muskmelon,3,0,5
2026-05-07T13:15:00,grape,3,0,5
2026-05-07T13:15:00,cookie,2,0,2
2026-05-07T13:15:00,tiramisu,2,0,2
2026-05-07T13:15:00,jelly,2,0,2
2026-05-07T13:15:00,yoghurt,2,0,2
2026-05-07T13:15:00,bubbly,2,0,2
2026-05-07T13:15:00,brownie,3,0,3
2026-05-07T13:15:00,pudding,3,0,3
2026-05-07T13:15:00,icecream,3,0,3
2026-05-07T13:15:00,poki,3,0,3
2026-05-07T13:15:00,popsicle,3,0,3
2026-05-07T13:15:00,pikachu,0,0,0
2026-05-07T13:15:00,charizard,0,0,0
2026-05-07T13:15:00,meowth,0,0,0
2026-05-07T13:15:00,snorlax,0,0,0
2026-05-07T13:15:00,squirtle,0,0,0
2026-05-07T13:15:00,pizza,0,0,0
2026-05-07T13:15:00,lasagna,0,0,0
2026-05-07T13:15:00,taco,0,0,0
2026-05-07T13:15:00,pasta,0,0,0
2026-05-07T13:15:00,timtam,0,0,0
2026-05-07T13:15:00,chicken,0,0,0
2026-05-07T13:15:00,hotdog,0,0,0
2026-05-07T13:15:00,vanilla,0,0,0
2026-05-07T13:15:00,noodles,0,0,0
2026-05-07T13:15:00,burger,0,0,0
2026-05-07T13:15:00,nachos,0,0,0
2026-05-07T13:15:00,burrito,0,0,0
2026-05-07T13:15:00,samosa,0,0,0
2026-05-07T13:15:00,fries,0,0,0
2026-05-07T13:15:00,turkey,0,0,0
2026-05-07T13:15:00,koolaid,0,0,0
2026-05-07T13:15:00,chocolate,0,0,0
2026-05-07T13:15:00,sushi,0,0,0
2026-05-07T13:30:00,blueberry,1,1,5
2026-05-07T13:30:00,raspberry,1,1,5
2026-05-07T13:30:00,mango,1,1,5
2026-05-07T13:30:00,coconut,1,1,5
2026-05-07T13:30:00,palmyra,1,1,5
2026-05-07T13:30:00,papaya,1,1,5
2026-05-07T13:30:00,watermelon,1,1,5
2026-05-07T13:30:00,tomato,1,1,5
2026-05-07T13:30:00,muskmelon,1,1,5
2026-05-07T13:30:00,grape,1,1,5
2026-05-07T13:30:00,cookie,2,0,4
2026-05-07T13:30:00,tiramisu,2,0,4
2026-05-07T13:30:00,jelly,2,0,4
2026-05-07T13:30:00,yoghurt,2,0,4
2026-05-07T13:30:00,bubbly,2,0,4
2026-05-07T13:30:00,brownie,1,0,4
2026-05-07T13:30:00,pudding,1,0,4
2026-05-07T13:30:00,icecream,1,0,4
2026-05-07T13:30:00,poki,1,0,4
2026-05-07T13:30:00,popsicle,1,0,4
2026-05-07T13:30:00,pikachu,3,0,3
2026-05-07T13:30:00,charizard,3,0,3
2026-05-07T13:30:00,meowth,3,0,3
2026-05-07T13:30:00,snorlax,4,0,4
2026-05-07T13:30:00,squirtle,4,0,4
2026-05-07T13:30:00,pizza,0,0,0
2026-05-07T13:30:00,lasagna,0,0,0
2026-05-07T13:30:00,taco,0,0,0
2026-05-07T13:30:00,pasta,0,0,0
2026-05-07T13:30:00,timtam,0,0,0
2026-05-07T13:30:00,chicken,0,0,0
2026-05-07T13:30:00,hotdog,0,0,0
2026-05-07T13:30:00,vanilla,0,0,0
2026-05-07T13:30:00,noodles,0,0,0
2026-05-07T13:30:00,burger,0,0,0
2026-05-07T13:30:00,nachos,0,0,0
2026-05-07T13:30:00,burrito,0,0,0
2026-05-07T13:30:00,samosa,0,0,0
2026-05-07T13:30:00,fries,0,0,0
2026-05-07T13:30:00,turkey,0,0,0
2026-05-07T13:30:00,koolaid,0,0,0
2026-05-07T13:30:00,chocolate,0,0,0
2026-05-07T13:30:00,sushi,0,0,0
2026-05-07T13:45:00,blueberry,1,1,5
2026-05-07T13:45:00,raspberry,1,1,5
2026-05-07T13:45:00,mango,1,1,5
2026-05-07T13:45:00,coconut,1,1,5
2026-05-07T13:45:00,palmyra,1,1,5
2026-05-07T13:45:00,papaya,0,1,4
2026-05-07T13:45:00,watermelon,0,1,4
2026-05-07T13:45:00,tomato,0,1,4
2026-05-07T13:45:00,muskmelon,0,1,4
2026-05-07T13:45:00,grape,0,1,4
2026-05-07T13:45:00,cookie,1,0,5
2026-05-07T13:45:00,tiramisu,1,0,5
2026-05-07T13:45:00,jelly,1,0,5
2026-05-07T13:45:00,yoghurt,1,0,5
2026-05-07T13:45:00,bubbly,1,0,5
2026-05-07T13:45:00,brownie,2,0,6
2026-05-07T13:45:00,pudding,2,0,6
2026-05-07T13:45:00,icecream,2,0,6
2026-05-07T13:45:00,poki,2,0,6
2026-05-07T13:45:00,popsicle,2,0,6
2026-05-07T13:45:00,pikachu,2,0,5
2026-05-07T13:45:00,charizard,2,0,5
2026-05-07T13:45:00,meowth,2,0,5
2026-05-07T13:45:00,snorlax,2,0,6
2026-05-07T13:45:00,squirtle,2,0,6
2026-05-07T13:45:00,pizza,2,0,2
2026-05-07T13:45:00,lasagna,2,0,2
2026-05-07T13:45:00,taco,2,0,2
2026-05-07T13:45:00,pasta,2,0,2
2026-05-07T13:45:00,timtam,2,0,2
2026-05-07T13:45:00,chicken,2,0,2
2026-05-07T13:45:00,hotdog,2,0,2
2026-05-07T13:45:00,vanilla,2,0,2
2026-05-07T13:45:00,noodles,2,0,2
2026-05-07T13:45:00,burger,1,0,1
2026-05-07T13:45:00,nachos,1,0,1
2026-05-07T13:45:00,burrito,1,0,1
2026-05-07T13:45:00,samosa,1,0,1
2026-05-07T13:45:00,fries,1,0,1
2026-05-07T13:45:00,turkey,1,0,1
2026-05-07T13:45:00,koolaid,1,0,1
2026-05-07T13:45:00,chocolate,1,0,1
2026-05-07T13:45:00,sushi,1,0,1
2026-05-07T14:00:00,blueberry,0,2,3
2026-05-07T14:00:00,raspberry,0,2,3
2026-05-07T14:00:00,mango,0,2,3
2026-05-07T14:00:00,coconut,0,2,3
2026-05-07T14:00:00,palmyra,0,2,3
2026-05-07T14:00:00,papaya,1,2,3
2026-05-07T14:00:00,watermelon,1,2,3
2026-05-07T14:00:00,tomato,1,2,3
2026-05-07T14:00:00,muskmelon,1,2,3
2026-05-07T14:00:00,grape,1,2,3
2026-05-07T14:00:00,cookie,1,1,5
2026-05-07T14:00:00,tiramisu,1,1,5
2026-05-07T14:00:00,jelly,1,1,5
2026-05-07T14:00:00,yoghurt,1,1,5
2026-05-07T14:00:00,bubbly,1,1,5
2026-05-07T14:00:00,brownie,0,1,5
2026-05-07T14:00:00,pudding,0,1,5
2026-05-07T14:00:00,icecream,0,1,5
2026-05-07T14:00:00,poki,0,1,5
2026-05-07T14:00:00,popsicle,0,1,5
2026-05-07T14:00:00,pikachu,1,0,6
2026-05-07T14:00:00,charizard,1,0,6
2026-05-07T14:00:00,meowth,1,0,6
2026-05-07T14:00:00,snorlax,1,0,7
2026-05-07T14:00:00,squirtle,1,0,7
2026-05-07T14:00:00,pizza,1,0,3
2026-05-07T14:00:00,lasagna,1,0,3
2026-05-07T14:00:00,taco,1,0,3
2026-05-07T14:00:00,pasta,1,0,3
2026-05-07T14:00:00,timtam,1,0,3
2026-05-07T14:00:00,chicken,1,0,3
2026-05-07T14:00:00,hotdog,1,0,3
2026-05-07T14:00:00,vanilla,1,0,3
2026-05-07T14:00:00,noodles,1,0,3
2026-05-07T14:00:00,burger,2,0,3
2026-05-07T14:00:00,nachos,2,0,3
2026-05-07T14:00:00,burrito,2,0,3
2026-05-07T14:00:00,samosa,2,0,3
2026-05-07T14:00:00,fries,2,0,3
